fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2019-07-26,0.0,0.0,0.0,0.19839235329925559,0.0,0.0,0.0,0.0,0.04160190603727509,0.0,0.0,0.0,0.0,0.0,0.07830185225456197,0.0678222309519215,0.0,0.03589392378765901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034265403171367066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16361026276251076,0.2159325404220345,0.0,0.0,0.052773026712804004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08284907967885957,0.0,0.028557420921750978,0.0,0.0
2019-07-29,0.0,0.0,0.0,0.23273432646065068,0.0,0.0,0.0,0.021869977700508907,0.07772259277561436,0.0,0.0,0.0,0.0,0.0,0.041911961293459754,0.0986807637552986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18059734397940286,0.17100307570163698,0.0,0.0,0.0282473656655663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09388030647610995,0.0,0.05335228619175164,0.0,0.0
2019-07-30,0.0,0.0,0.0,0.23138373966925377,0.0,0.0,0.0,0.04085849742810861,0.11308570521038554,0.0,0.0,0.0,0.0,0.0,0.0,0.11181995479676955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028181259153607335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16515595649089598,0.10706062140744907,0.0,0.0,0.0,0.0,0.04197806780541873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08284907967885957,0.0,0.07762711835925186,0.0,0.0
2019-07-31,0.0,0.0,0.0,0.20539765534392632,0.0,0.0,0.0,0.0594487629720979,0.1281428919231195,0.0,0.0,0.0,0.0,0.0,0.0,0.13176655648642016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05264952348907672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12461340706017253,0.0375779797131923,0.0,0.0,0.0,0.0,0.07842535547828929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037073534227904534,0.0,0.0,0.0,0.0,0.0,0.05694128422097918,0.0,0.08796304908482167,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.22949507832885147,0.0,0.0,0.0,0.06736427379856916,0.11308570521038554,0.02908676966474554,0.0,0.0,0.0,0.0,0.0,0.1296346294702797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07660460466034597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06325264801544449,0.0,0.0,0.0,0.0,0.0,0.11410821890929142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06926248044900778,0.0,0.0,0.0,0.0,0.0,0.030478473133827157,0.0,0.07762711835925186,0.0,0.0
2019-08-02,0.0,0.0,0.0,0.2463505163881965,0.0,0.0,0.0,0.0594487629720979,0.07772259277561436,0.054341239840923046,0.0,0.0,0.0,0.0,0.0,0.1262391333858404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08680438926866682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338567027343557,0.0,0.0,0.0,0.0,0.0,0.12930155173927435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10077631440846735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08515879648656367,0.0,0.0
2019-08-05,0.0,0.0,0.0,0.2735156623697002,0.0,0.0,0.0,0.04085849742810861,0.04160190603727509,0.07906603742825159,0.0,0.0,0.0,0.0,0.0,0.10191141623021027,0.0,0.0,0.0,0.035835124397143,0.0,0.0,0.0,0.0,0.0,0.07660460466034597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11410821890929142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11419452477773089,0.0,0.03432420256188307,0.0,0.0,0.0,0.0,0.0,0.08797980520005991,0.0,0.0
2019-08-06,0.0,0.0,0.0,0.2790554968730655,0.0,0.0,0.0,0.021869977700508907,0.0,0.08959355800194709,0.0,0.0,0.0,0.0,0.018342307701706164,0.08993650916117003,0.0,0.051817019257319914,0.0,0.06694882628904321,0.0,0.0,0.0,0.0,0.0,0.05264952348907672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07842535547828929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10077631440846735,0.0,0.06412605267832278,0.0,0.0,0.0,0.0,0.0,0.08645905896108308,0.0,0.0
2019-08-07,0.0,0.0,0.0,0.2677129800977891,0.0,0.0,0.0,0.0,0.0,0.11129416252345072,0.0,0.0,0.0,0.0,0.03426794221369046,0.061812398518358215,0.0,0.09680693675367553,0.0,0.09740996746932322,0.0,0.0,0.0,0.0,0.0,0.028181259153607335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04197806780541873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06926248044900778,0.0,0.09330285610031416,0.0,0.0,0.0,0.0,0.0,0.0979709489153648,0.0,0.0
2019-08-08,0.0,0.0,0.0,0.25185221827763754,0.0,0.0,0.0,0.0,0.0,0.11455130426564872,0.0,0.0,0.0,0.0,0.04985956171755226,0.033085792731121534,0.0,0.1408532618520851,0.0,0.11037995395115348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02262930182702626,0.0,0.0,0.0,0.0,0.08460355935990434,0.0,0.10572598705678769,0.0,0.0,0.0,0.0,0.0,0.08645905896108308,0.0,0.0
2019-08-09,0.0,0.0,0.0,0.2158327487413903,0.0,0.033686922497696135,0.0,0.0,0.0,0.11669189647633017,0.0,0.0,0.0,0.0,0.05649828523083429,0.0,0.0,0.15960765577710687,0.0,0.09740996746932322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036472404461329926,0.0,0.0,0.0,0.0,0.04227710165785541,0.0,0.0,0.0,0.0,0.08879777730951056,0.0,0.09330285610031416,0.0,0.0,0.0,0.0,0.0,0.05942238427830892,0.0,0.0
2019-08-12,0.0,0.0,0.0,0.1551891437448849,0.0,0.06293545677465338,0.0,0.0,0.0,0.13353625180466783,0.0,0.0,0.0,0.0,0.04985956171755226,0.0,0.0,0.1408532618520851,0.0,0.06694882628904321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06813942219271259,0.0,0.03589268908162855,0.0,0.0,0.06151281994712055,0.0,0.0,0.0,0.0,0.1292000036225168,0.0,0.06412605267832278,0.0,0.0,0.0,0.0,0.0,0.031806510294812025,0.0,0.0
2019-08-13,0.0,0.0,0.0,0.10310769675805272,0.0,0.09157054928219562,0.0,0.0,0.0,0.15162363450082644,0.02370170846040973,0.0,0.0,0.0,0.03426794221369046,0.0,0.0,0.09680693675367553,0.0,0.035835124397143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09914227428744175,0.0,0.0670563712781242,0.0,0.0,0.06970315676685787,0.0,0.0,0.0,0.0,0.14640278424108327,0.0,0.03432420256188307,0.0,0.0,0.0,0.0,0.0,0.04645761849861634,0.0,0.0
2019-08-14,0.0,0.0,0.0,0.0708648145426403,0.0,0.10376302626559952,0.0,0.0,0.0,0.15335644348924182,0.04428062101539758,0.0,0.0,0.0,0.018342307701706164,0.0,0.0,0.051817019257319914,0.03016821911200332,0.0,0.0,0.0,0.0,0.0,0.039991107847022755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123429147423416,0.0,0.09756644450512125,0.0,0.0,0.06151281994712055,0.0,0.0,0.0,0.0,0.1292000036225168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08679425795196842,0.0,0.0
2019-08-15,0.0,0.0334860864176822,0.0,0.037931201863826966,0.0,0.09157054928219562,0.0,0.0,0.0,0.13777680044093177,0.06442792341136577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056361653398929706,0.0,0.0,0.0,0.0,0.0,0.07471322556843629,0.0,0.0,0.0,0.0,0.03667324054134386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09914227428744175,0.0,0.1105572656622085,0.0,0.0,0.04227710165785541,0.0,0.0,0.0,0.0,0.08879777730951056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262849001582716,0.0,0.0
2019-08-16,0.0,0.06256024558006082,0.0,0.0,0.0,0.06293545677465338,0.0,0.0,0.0,0.13947305773368224,0.07300640174789709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08200572180912949,0.0,0.023832648289859953,0.0,0.0,0.0,0.10870710176050791,0.0,0.0,0.0,0.0,0.06851463338730517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06813942219271259,0.0,0.09756644450512125,0.0,0.0,0.02262930182702626,0.0,0.0,0.0,0.0,0.047530025131999804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14309953926004407,0.0,0.0
2019-08-19,0.0,0.09102462021539476,0.0,0.0,0.0,0.033686922497696135,0.0,0.0,0.0,0.15056813783417297,0.06442792341136577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09292465681064359,0.0,0.04452524882243483,0.030861874028897094,0.0,0.0,0.12318128419729758,0.0,0.0,0.0,0.0,0.0996882033542426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757698573914589,0.0,0.0670563712781242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262849001582716,0.0,0.0
2019-08-20,0.0,0.10314440758806995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16019560667665306,0.09152616661551502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08200572180912949,0.0,0.06478385477038187,0.057657571393269484,0.0,0.0,0.10870710176050791,0.0,0.0,0.0,0.0,0.1129615334198712,0.0,0.0,0.0,0.0,0.022913781358908633,0.0,0.0,0.0,0.0,0.07341730757409651,0.0,0.03589268908162855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08679425795196842,0.0,0.0
2019-08-21,0.0,0.09102462021539476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14269621619117703,0.11196800803450883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056361653398929706,0.04411533437575125,0.07340972481676414,0.0838912713649431,0.0,0.0,0.07471322556843629,0.0,0.0,0.0,0.0,0.0996882033542426,0.0,0.0,0.0,0.0,0.04280857939326687,0.0,0.0,0.0,0.0,0.10682155220469426,0.0,0.0,0.0,0.0,0.026043992583274823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04645761849861634,0.0,0.0
2019-08-22,0.0,0.06256024558006082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12592896879925553,0.12842670808043244,0.0,0.0,0.0,0.0,0.0,0.035021001834898466,0.0,0.03016821911200332,0.08241829510826802,0.06478385477038187,0.09506126437299463,0.0,0.0,0.039991107847022755,0.0,0.0,0.0,0.0,0.06851463338730517,0.0,0.0,0.0,0.0,0.06228611548920495,0.0,0.03513832512412761,0.0,0.0,0.12104467663494652,0.0,0.0,0.0,0.0,0.04865658385909797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-23,0.0,0.0334860864176822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08654963014493117,0.14552652559380688,0.0,0.0,0.0,0.0,0.0,0.0654278451032755,0.0,0.0,0.11991791178999928,0.04452524882243483,0.0838912713649431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03667324054134386,0.0,0.0,0.0,0.0,0.07057941541413427,0.0,0.06564703386409049,0.0,0.0,0.10682155220469426,0.0,0.0,0.0,0.0,0.0707949117796381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04314637521570625,0.0,0.02701295174331982,0.0,0.0
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046326678669166114,0.12842670808043244,0.0,0.0,0.0,0.0,0.0,0.09519695290223537,0.0,0.0,0.13588479623984182,0.023832648289859953,0.057657571393269484,0.0,0.03089180611873985,0.0,0.0,0.0,0.0,0.0,0.03926752084028622,0.0,0.0,0.0,0.0,0.06228611548920495,0.0,0.09551587066740201,0.0,0.0,0.07341730757409651,0.0,0.0,0.0,0.0,0.08022114476809936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08060804107459704,0.0,0.050466837892768956,0.0,0.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08826629957409911,0.0,0.0,0.0,0.0,0.0,0.10787227991784354,0.0,0.0,0.14268873082160638,0.0,0.030861874028897094,0.0,0.05771349189911572,0.0,0.0,0.0,0.0,0.0,0.07336138706825028,0.0,0.0,0.0,0.0,0.04280857939326687,0.0,0.10823366109009763,0.0,0.0,0.03929745293012897,0.0,0.047388507927418964,0.0,0.0,0.0707949117796381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11728400771273005,0.0,0.07342881585690735,0.0,0.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502444929275272,0.0,0.0,0.047245545600117435,0.0,0.0,0.0,0.0,0.0,0.09519695290223537,0.0,0.0,0.12495978571148869,0.0,0.0,0.0,0.0839726352208505,0.0,0.0,0.0,0.0,0.0,0.12665502238028578,0.0,0.0,0.0,0.0,0.022913781358908633,0.0,0.09551587066740201,0.0,0.0,0.0,0.0,0.08853338836414532,0.0,0.0,0.04865658385909797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13290019190915778,0.0,0.08320574909878341,0.0,0.0
2019-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386907079508458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654278451032755,0.0,0.0,0.10601283796849821,0.0,0.03423582277725671,0.0,0.09515346170045162,0.0,0.0,0.0,0.0,0.0,0.15815828747977098,0.0,0.0,0.0,0.0,0.03592350418176936,0.0,0.06564703386409049,0.0,0.0,0.0,0.0,0.12881531997689039,0.0,0.0,0.026043992583274823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11728400771273005,0.0,0.07342881585690735,0.0,0.0
2019-08-30,0.0,0.025286320010106778,0.0,0.0,0.0,0.0,0.0,0.1365786921050362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035021001834898466,0.0,0.0,0.07013906044481955,0.0,0.06396093750297585,0.0,0.0839726352208505,0.0,0.0,0.0,0.0,0.0,0.1608743198133881,0.0,0.0,0.0,0.0,0.06711394146439013,0.0,0.03513832512412761,0.0,0.0,0.0448730069489193,0.0,0.1459668805631216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08060804107459704,0.0,0.050466837892768956,0.0,0.0
2019-09-02,0.0,0.0472410651372195,0.0,0.0,0.0,0.0,0.0,0.15476393368071212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06189750359274697,0.0,0.0930626149377612,0.030196636825905985,0.05771349189911572,0.0,0.0,0.0,0.0,0.0,0.13470339439547932,0.0,0.0,0.0,0.0,0.09765020863187616,0.0,0.0,0.0,0.0,0.12379650396326658,0.0,0.12881531997689039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04314637521570625,0.0,0.02701295174331982,0.0,0.0
2019-09-03,0.0,0.0687353441920736,0.0,0.0,0.0,0.0,0.0,0.1365786921050362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356610943659138,0.0,0.0,0.0,0.042541490603220676,0.0,0.10545375815507782,0.0909129772711601,0.03089180611873985,0.0,0.0,0.0,0.0,0.0,0.09340165230488741,0.0,0.0,0.0,0.0,0.11065218285286332,0.0,0.0,0.0,0.0,0.19663761366688193,0.0,0.08853338836414532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,0.0,0.07788734894226405,0.0,0.0,0.0,0.0,0.01943115140386449,0.09386907079508458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06662369538672745,0.0,0.0,0.0,0.022770819031607097,0.0,0.0930626149377612,0.146534152745076,0.0,0.0,0.0,0.0,0.0,0.0,0.03720580817228142,0.0,0.0,0.0,0.0,0.09765020863187616,0.0,0.0,0.0,0.0,0.24684844647087698,0.0,0.047388507927418964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050728175555161584,0.0,0.0
2019-09-05,0.0,0.0687353441920736,0.0,0.0,0.0,0.0,0.036302170058523285,0.0502444929275272,0.0,0.0,0.0,0.0,0.012418137835514946,0.0,0.05774118912351112,0.09693690479782673,0.0,0.0,0.0,0.0,0.0,0.06396093750297585,0.18678810830362497,0.0,0.0,0.0,0.0,0.0,0.0,0.019914834031498872,0.0,0.0,0.0,0.0,0.06711394146439013,0.0,0.0,0.0,0.0,0.2450712308536906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0947727089088427,0.0,0.0
2019-09-06,0.0,0.0472410651372195,0.0,0.0,0.0,0.0,0.05281934576716131,0.0,0.0,0.0,0.0,0.0,0.023200135810036927,0.0,0.10787474315732906,0.10984390371674355,0.0,0.0,0.0,0.0,0.0,0.03423582277725671,0.18834500645563504,0.0,0.02518739272545645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03592350418176936,0.0,0.04497193423356962,0.0,0.0,0.19246366823534639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13789347780247607,0.0,0.0
2019-09-09,0.03353124606565325,0.025286320010106778,0.0,0.0,0.0,0.0,0.05985215994806066,0.0,0.0,0.0,0.0,0.0,0.03375599842158002,0.0,0.15695682514805734,0.09693690479782673,0.0,0.0,0.0,0.03662808089337282,0.0,0.0,0.15019066344985849,0.0,0.04705624463759178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08401863432977422,0.0,0.0,0.11953314123823745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562537810598805,0.0,0.0
2019-09-10,0.06264461490982179,0.0,0.0,0.0,0.0,0.0,0.08144938501949929,0.0,0.0,0.0,0.0,0.0,0.03825055739313963,0.0,0.17785538361480152,0.06662369538672745,0.0,0.0,0.0,0.0684302640575442,0.0,0.0,0.09464782040654451,0.0,0.06846643195186981,0.0,0.0,0.0,0.0,0.0,0.041529287706688074,0.0,0.0,0.0,0.0,0.0,0.12224639161776757,0.0,0.0,0.03996269013312008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13789347780247607,0.0,0.0
2019-09-11,0.09114737686585407,0.0,0.0,0.0,0.0,0.0,0.08979012515282957,0.0,0.0,0.0,0.0,0.0,0.03375599842158002,0.0,0.15695682514805734,0.0356610943659138,0.0,0.0,0.0,0.12618015450699654,0.0,0.0,0.03449823259311226,0.0,0.07758263145326641,0.0,0.0,0.0,0.0,0.0,0.07758692387305968,0.0,0.0,0.0,0.0,0.0,0.13852330955467476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043544619155812814,0.0,0.0,0.0,0.0,0.0,0.0947727089088427,0.0,0.0
2019-09-12,0.10328350909664158,0.0,0.0,0.0,0.0,0.0,0.09725566685156403,0.0,0.0,0.0,0.0,0.0,0.023200135810036927,0.0,0.10787474315732906,0.0,0.0,0.0,0.0,0.16254525217289256,0.0,0.0,0.0,0.0,0.06846643195186981,0.0,0.0,0.0,0.0,0.0,0.11288830812193784,0.01997022578716852,0.0,0.0,0.0,0.0,0.12224639161776757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018910117185755,0.0,0.0,0.0,0.0,0.0,0.081352058705773,0.0,0.0,0.0,0.0,0.0,0.050728175555161584,0.0,0.0
2019-09-13,0.09114737686585407,0.0,0.0,0.0,0.0,0.0,0.08818672929023605,0.0,0.0,0.0,0.0,0.0,0.012418137835514946,0.0,0.05774118912351112,0.0,0.0,0.0,0.0,0.17191172329500506,0.0,0.0,0.0,0.0,0.04705624463759178,0.0,0.0,0.0,0.0,0.0,0.1279192117177051,0.037309293595886306,0.0,0.0,0.029397099212162058,0.0,0.08401863432977422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13452781311834366,0.0,0.0,0.0,0.0,0.0,0.11836654697841563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17,0.06264461490982179,0.0,0.0,0.0,0.0,0.0,0.07782451544769954,0.0,0.0,0.0,0.03362108024369959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504093354620319,0.0,0.0,0.0,0.0,0.02518739272545645,0.0,0.0,0.0,0.0,0.0,0.11288830812193784,0.05428470186748443,0.0,0.0,0.05492101176335574,0.0,0.04497193423356962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21258198890616317,0.0,0.0,0.0,0.0,0.0,0.17066511631877992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18,0.03353124606565325,0.0,0.0,0.0,0.0,0.0,0.05348795509430629,0.0,0.0,0.0,0.10817769473248567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10897435748459458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024794079476336505,0.07758692387305968,0.061512625946333825,0.0,0.0,0.07990960059782785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26539653803341684,0.0,0.0,0.0,0.0,0.0,0.1866289786959855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.028630039252337983,0.0,0.0,0.0,0.1761450116970591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049722820261593005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046321438749918904,0.041529287706688074,0.05428470186748443,0.030098281269419228,0.0,0.09054944030261657,0.0,0.0,0.0,0.04006104568960683,0.0,0.0,0.0,0.0,0.0,0.0,0.26198462240747755,0.0,0.0,0.0,0.0,0.0,0.18067331079579832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22687574572121114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026614707803213265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06739729569389488,0.0,0.06795923062849683,0.05623099230725044,0.0,0.07990960059782785,0.0,0.03950938992641555,0.0,0.07484388666011553,0.0,0.0,0.0,0.0,0.0,0.0,0.2045688083432892,0.0,0.0,0.0,0.0,0.0,0.1560903423182853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23112637113112872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07637114135642445,0.038420583810895234,0.0772318467438953,0.08181561104251153,0.0,0.05492101176335574,0.03173874314813084,0.07381325801063922,0.0,0.10889721252712582,0.0,0.0,0.0,0.0,0.0,0.0,0.1263429683758678,0.0,0.0,0.0,0.0,0.0,0.09932125209002533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506737062436602,0.1861279751255386,0.0,0.0,0.0,0.0,0.0,0.0,0.019485620715365873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06739729569389488,0.0717791003868909,0.08331516687915916,0.09270923308953909,0.0,0.029397099212162058,0.05929577858047509,0.10739765669047824,0.0,0.12339670791840204,0.0,0.0,0.0,0.0,0.0,0.0,0.040762227746864006,0.0,0.0,0.0,0.0,0.0,0.06826243171756985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09467094683782613,0.11837452046114667,0.0,0.0,0.0,0.0,0.0,0.0,0.07230916407546345,0.0,0.034254095013102476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046321438749918904,0.10443797481194428,0.09440845246612367,0.08181561104251153,0.0,0.0,0.0862748487576931,0.1216974885418175,0.0,0.10889721252712582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03653824671532646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27,0.04001004485400538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377454148628132,0.045365247482689566,0.0,0.0,0.0,0.0,0.0,0.0,0.12004721314046224,0.0,0.06399507453372795,0.0,0.0,0.0,0.0,0.03014928210502069,0.0,0.0,0.0,0.0,0.024794079476336505,0.11834372959958683,0.08331516687915916,0.05623099230725044,0.0,0.0,0.09776221140835432,0.10739765669047824,0.0,0.07484388666011553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,0.11029745171419875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156086003768845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576204767843075,0.0,0.09311228402442606,0.0,0.0,0.0,0.0,0.05632627441218854,0.0,0.0,0.0,0.0,0.0,0.10443797481194428,0.05726162095672678,0.030098281269419228,0.0,0.0,0.12088532855769787,0.07381325801063922,0.0,0.04006104568960683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
